split,file,label_index,label_name,source_dir
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_138_20260313_181055.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_227_20260313_173419.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_442_20260313_175443.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_237_20260313_181414.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_245_20260313_172007.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_205_20260313_181310.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_92_20260313_180923.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_135_20260313_181049.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_290_20260313_174938.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_150_20260313_173145.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_25_20260313_180708.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_319_20260313_181659.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_256_20260313_181452.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_143_20260313_173131.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_34_20260313_172752.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_120_20260313_181019.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_267_20260313_172051.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_485_20260313_175609.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_09_20260313_172702.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_327_20260313_181715.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_38_20260313_171311.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_471_20260313_175541.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_99_20260313_171513.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_147_20260313_174451.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_201_20260313_171838.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_23_20260313_174042.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_181_20260313_173247.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_578_20260313_175916.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_14_20260313_180646.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_215_20260313_174707.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_241_20260313_171959.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_157_20260313_173159.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_562_20260313_175844.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_157_20260313_174511.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_323_20260313_172243.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_85_20260313_171445.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_235_20260313_181410.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_142_20260313_173129.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_629_20260313_180058.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_250_20260313_181440.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_23_20260313_180704.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_232_20260313_174741.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_225_20260313_173415.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_79_20260313_171433.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_436_20260313_175431.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_227_20260313_174731.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_19_20260313_171233.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_321_20260313_175040.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_248_20260313_181436.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_563_20260313_175846.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_359_20260313_175156.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_53_20260313_172830.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_241_20260313_174759.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_42_20260313_171319.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_650_20260313_180141.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_309_20260313_172215.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_20_20260313_180658.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_68_20260313_171411.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_03_20260313_171201.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_71_20260313_174218.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_287_20260313_181554.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_176_20260313_181211.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_283_20260313_172123.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_93_20260313_171501.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_43_20260313_174122.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_243_20260313_174803.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_216_20260313_174709.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_165_20260313_181149.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_492_20260313_175623.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_100_20260313_173004.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_153_20260313_181125.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_116_20260313_173037.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_272_20260313_172101.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_445_20260313_175449.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_289_20260313_174936.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_202_20260313_173329.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_269_20260313_173544.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_332_20260313_173750.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_197_20260313_181254.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_518_20260313_175716.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_132_20260313_171620.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_94_20260313_174304.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_288_20260313_181556.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_128_20260313_181035.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_111_20260313_173026.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_549_20260313_175818.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_474_20260313_175547.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_67_20260313_171409.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_67_20260313_174210.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_654_20260313_180149.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_254_20260313_174825.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_18_20260313_172720.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_72_20260313_172908.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_264_20260313_173534.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_200_20260313_174637.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_73_20260313_172910.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_200_20260313_173325.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_244_20260313_172005.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_235_20260313_174747.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_174_20260313_174545.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_104_20260313_173012.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_123_20260313_181025.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_118_20260313_174353.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_167_20260313_171730.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_242_20260313_172001.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_284_20260313_173614.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_307_20260313_181635.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_100_20260313_180939.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_164_20260313_174525.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_192_20260313_181244.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_565_20260313_175850.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_148_20260313_171652.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_323_20260313_173732.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_45_20260313_174126.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_637_20260313_180114.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_186_20260313_171808.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_43_20260313_172810.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_306_20260313_172209.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_539_20260313_175758.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_52_20260313_174140.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_267_20260313_174852.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_170_20260313_171736.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_177_20260313_173239.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_228_20260313_173421.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_319_20260313_173724.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_244_20260313_174805.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_302_20260313_172201.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_622_20260313_180044.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_120_20260313_171556.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_297_20260313_174952.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_38_20260313_172800.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_219_20260313_171914.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_268_20260313_174854.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_282_20260313_174922.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_48_20260313_172820.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_161_20260313_173207.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_421_20260313_175401.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_91_20260313_171457.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_31_20260313_172746.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_537_20260313_175754.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_360_20260313_175158.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_293_20260313_174944.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_41_20260313_180740.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_130_20260313_174417.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_173_20260313_171742.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_145_20260313_173135.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_286_20260313_172129.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_570_20260313_175900.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_59_20260313_174154.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_544_20260313_175808.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_577_20260313_175914.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_40_20260313_180738.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_230_20260313_171936.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_279_20260313_174916.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_158_20260313_171712.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_258_20260313_172033.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_134_20260313_181047.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_481_20260313_175601.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_82_20260313_180903.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_224_20260313_174725.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_319_20260313_175036.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_11_20260313_180640.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_515_20260313_175710.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_186_20260313_181232.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_252_20260313_181444.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_251_20260313_181442.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_163_20260313_181145.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_321_20260313_181703.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_63_20260313_171401.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_14_20260313_172712.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_50_20260313_174136.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_405_20260313_175329.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_617_20260313_180034.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_217_20260313_174711.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_582_20260313_175924.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_168_20260313_181155.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_147_20260313_181113.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_24_20260313_180706.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_332_20260313_181725.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_201_20260313_181302.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_140_20260313_181059.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_224_20260313_171924.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_396_20260313_175311.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_361_20260313_175200.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_31_20260313_171257.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_332_20260313_175102.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_293_20260313_172143.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_131_20260313_171618.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_56_20260313_174148.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_14_20260313_171223.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_639_20260313_180118.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_81_20260313_180901.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_75_20260313_174226.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_38_20260313_174112.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_173_20260313_181205.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_54_20260313_174144.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_189_20260313_173303.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_213_20260313_171902.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_65_20260313_180829.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_353_20260313_175144.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_323_20260313_175044.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_153_20260313_171702.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_94_20260313_171503.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_517_20260313_175714.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_233_20260313_181406.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_302_20260313_181624.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_39_20260313_172802.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_21_20260313_180700.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_138_20260313_171632.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_280_20260313_172117.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_04_20260313_180626.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_16_20260313_172716.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_462_20260313_175523.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_205_20260313_171846.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_99_20260313_180937.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem1\parca_66_20260313_172856.wav,1,yem,voice_yem1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_532_20260313_175744.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_84_20260313_174244.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_202_20260313_181304.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_156_20260313_181131.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_152_20260313_181123.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_110_20260313_180959.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_393_20260313_175305.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_177_20260313_171750.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_178_20260313_181215.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_88_20260313_180915.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_64_20260313_171403.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_330_20260313_175058.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_178_20260313_171752.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_yem2\parca_214_20260313_181328.wav,1,yem,voice_yem2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_172_20260313_171740.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_59_20260313_171353.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none1\parca_324_20260313_172245.wav,0,none,voice_none1
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_614_20260313_180028.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_318_20260313_175034.wav,0,none,voice_none2
train,C:\Users\lenovo\Desktop\omar\PROJE1\voice_none2\parca_407_20260313_175333.wav,0,none,voice_none2
